IndividualID,OriginalID,FinalID,OriginalTraitName,OriginalTraitDef,StandardisedTraitName,StandardisedTraitDef,OriginalTraitValue,OriginalTraitUnit,OriginalErrorPos,OriginalErrorNeg,OriginalErrorUnit,StandardisedTraitValue,StandardisedTraitUnit,StandardisedErrorPos,StandardisedErrorNeg,StandardisedErrorUnit,Replicates,Habitat,Labfield,ArenaValue,ArenaUnit,ArenaValueSI,ArenaUnitSI,AmbientTemp,AmbientTempMethod,AmbientTempUnit,AmbientLight,AmbientLightUnit,SecondStressor,SecondStressorDef,SecondStressorValue,SecondStressorUnit,TimeStart,TimeEnd,TotalObsTimeValue,TotalObsTimeUnit,TotalObsTimeValueSI,TotalObsTimeUnitSI,TotalObsTimeNotes,ResRepValue,ResRepUnit,ResRepValueSI,ResRepUnitSI,Climate,Location,LocationType,LocationDate,CoordinateType,Latitude,Longitude,TaxaPresent,Consumer,ConCommon,ConWholePart,ConWholePartType,ConNumber,ConIDLevel,ConKingdom,ConPhylum,ConClass,ConOrder,ConFamily,ConGenus,ConSpecies,ConStage,ConTemp,ConTempUnit,ConTempMethod,ConGrowthTemp,ConGrowthTempUnit,ConGrowthDur,ConGrowthDurUnit,ConGrowthType,ConAcc,ConAccTemp,ConAccTempNotes,ConAccTime,ConAccTimeNotes,ConAccTimeUnit,ConOrigTemp,ConOrigTempNotes,ConOrigTime,ConOrigTimeNotes,ConOrigTimeUnit,ConEquilibTimeValue,ConEquilibTimeUnit,ConSize,ConSizeUnit,ConSizeType,ConSizeSI,ConSizeUnitSI,ConDenValue,ConDenUnit,ConDenTypeSI,ConDenValueSI,ConDenUnitSI,ConMassValueSI,ConMassUnitSI,Resource,ResCommon,ResIDLevel,ResKingdom,ResPhylum,ResClass,ResOrder,ResFamily,ResGenus,ResSpecies,ResStage,ResTemp,ResTempUnit,ResTempMethod,ResGrowthTemp,ResGrowthTempUnit,ResGrowthDur,ResGrowthDurUnit,ResGrowthType,ResAcc,ResAccTemp,ResAccTempNotes,ResAccTime,ResAccTimeNotes,ResAccTimeUnit,ResOrigTemp,ResOrigTempNotes,ResOrigTime,ResOrigTimeNotes,ResOrigTimeUnit,ResEquilibTimeValue,ResEquilibTimeUnit,ResSize,ResSizeUnit,ResSizeType,ResSizeSI,ResSizeUnitSI,ResDenValue,ResDenUnit,ResDenTypeSI,ResDenValueSI,ResDenUnitSI,ResMassValueSI,ResMassUnitSI,PhysicalProcess,PhysicalProcess _1 ,PhysicalProcess_2,CitationID,Citation,DOI,Published,FigureTable,Notes,SubmittedBy,ContributorEmail,ManualCheck
,22,,Mortality rate,mortality of brown trout embryos after hatching,,,0.52489626,,,,,,,,,,,Freshwater,,,,,,,,,,,,,,,,,,,,,,,,,,,"Espinaredo Hatchery, Asturias, Northern Spain",,24/01/1998,,"43°17'56.9""N ","5°22'09.5""W",,Salmo trutta,Brown trout,,whole,,,,,,,,,,Embryo before hatching,6,celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,4,"Ojanguren, A. F., & Braña, F. (2003). Thermal dependence of embryonic growth and development in brown trout. Journal of Fish Biology, 62(3), 580–590. ",https://doi.org/10.1046/j.1095-8649.2003.00049.x,,Figure 1a,,,olivia.morris15@imperial.ac.uk,
,22,,Mortality rate,mortality of brown trout embryos after hatching,,,0.5103735,,,,,,,,,,,Freshwater,,,,,,,,,,,,,,,,,,,,,,,,,,,"Espinaredo Hatchery, Asturias, Northern Spain",,24/01/1998,,"43°17'56.9""N ","5°22'09.5""W",,Salmo trutta,Brown trout,,whole,,,,,,,,,,Embryo before hatching,6,celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,4,"Ojanguren, A. F., & Braña, F. (2003). Thermal dependence of embryonic growth and development in brown trout. Journal of Fish Biology, 62(3), 580–590. ",https://doi.org/10.1046/j.1095-8649.2003.00049.x,,Figure 1a,,,olivia.morris15@imperial.ac.uk,
,22,,Mortality rate,mortality of brown trout embryos after hatching,,,0.48547718,,,,,,,,,,,Freshwater,,,,,,,,,,,,,,,,,,,,,,,,,,,"Espinaredo Hatchery, Asturias, Northern Spain",,24/01/1998,,"43°17'56.9""N ","5°22'09.5""W",,Salmo trutta,Brown trout,,whole,,,,,,,,,,Embryo before hatching,6,celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,4,"Ojanguren, A. F., & Braña, F. (2003). Thermal dependence of embryonic growth and development in brown trout. Journal of Fish Biology, 62(3), 580–590. ",https://doi.org/10.1046/j.1095-8649.2003.00049.x,,Figure 1a,,,olivia.morris15@imperial.ac.uk,
,22,,Mortality rate,mortality of brown trout embryos after hatching,,,0.45435685,,,,,,,,,,,Freshwater,,,,,,,,,,,,,,,,,,,,,,,,,,,"Espinaredo Hatchery, Asturias, Northern Spain",,24/01/1998,,"43°17'56.9""N ","5°22'09.5""W",,Salmo trutta,Brown trout,,whole,,,,,,,,,,Embryo before hatching,6,celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,4,"Ojanguren, A. F., & Braña, F. (2003). Thermal dependence of embryonic growth and development in brown trout. Journal of Fish Biology, 62(3), 580–590. ",https://doi.org/10.1046/j.1095-8649.2003.00049.x,,Figure 1a,,,olivia.morris15@imperial.ac.uk,
,22,,Mortality rate,mortality of brown trout embryos after hatching,,,0.4273859,,,,,,,,,,,Freshwater,,,,,,,,,,,,,,,,,,,,,,,,,,,"Espinaredo Hatchery, Asturias, Northern Spain",,24/01/1998,,"43°17'56.9""N ","5°22'09.5""W",,Salmo trutta,Brown trout,,whole,,,,,,,,,,Embryo before hatching,6,celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,4,"Ojanguren, A. F., & Braña, F. (2003). Thermal dependence of embryonic growth and development in brown trout. Journal of Fish Biology, 62(3), 580–590. ",https://doi.org/10.1046/j.1095-8649.2003.00049.x,,Figure 1a,,,olivia.morris15@imperial.ac.uk,
,22,,Mortality rate,mortality of brown trout embryos after hatching,,,0.3921162,,,,,,,,,,,Freshwater,,,,,,,,,,,,,,,,,,,,,,,,,,,"Espinaredo Hatchery, Asturias, Northern Spain",,24/01/1998,,"43°17'56.9""N ","5°22'09.5""W",,Salmo trutta,Brown trout,,whole,,,,,,,,,,Embryo before hatching,6,celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,4,"Ojanguren, A. F., & Braña, F. (2003). Thermal dependence of embryonic growth and development in brown trout. Journal of Fish Biology, 62(3), 580–590. ",https://doi.org/10.1046/j.1095-8649.2003.00049.x,,Figure 1a,,,olivia.morris15@imperial.ac.uk,
,22,,Mortality rate,mortality of brown trout embryos after hatching,,,0.28630707,,,,,,,,,,,Freshwater,,,,,,,,,,,,,,,,,,,,,,,,,,,"Espinaredo Hatchery, Asturias, Northern Spain",,24/01/1998,,"43°17'56.9""N ","5°22'09.5""W",,Salmo trutta,Brown trout,,whole,,,,,,,,,,Embryo before hatching,6,celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,4,"Ojanguren, A. F., & Braña, F. (2003). Thermal dependence of embryonic growth and development in brown trout. Journal of Fish Biology, 62(3), 580–590. ",https://doi.org/10.1046/j.1095-8649.2003.00049.x,,Figure 1a,,,olivia.morris15@imperial.ac.uk,
,22,,Mortality rate,mortality of brown trout embryos after hatching,,,0.24896266,,,,,,,,,,,Freshwater,,,,,,,,,,,,,,,,,,,,,,,,,,,"Espinaredo Hatchery, Asturias, Northern Spain",,24/01/1998,,"43°17'56.9""N ","5°22'09.5""W",,Salmo trutta,Brown trout,,whole,,,,,,,,,,Embryo before hatching,6,celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,4,"Ojanguren, A. F., & Braña, F. (2003). Thermal dependence of embryonic growth and development in brown trout. Journal of Fish Biology, 62(3), 580–590. ",https://doi.org/10.1046/j.1095-8649.2003.00049.x,,Figure 1a,,,olivia.morris15@imperial.ac.uk,
,22,,Mortality rate,mortality of brown trout embryos after hatching,,,0.2053942,,,,,,,,,,,Freshwater,,,,,,,,,,,,,,,,,,,,,,,,,,,"Espinaredo Hatchery, Asturias, Northern Spain",,24/01/1998,,"43°17'56.9""N ","5°22'09.5""W",,Salmo trutta,Brown trout,,whole,,,,,,,,,,Embryo before hatching,6,celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,4,"Ojanguren, A. F., & Braña, F. (2003). Thermal dependence of embryonic growth and development in brown trout. Journal of Fish Biology, 62(3), 580–590. ",https://doi.org/10.1046/j.1095-8649.2003.00049.x,,Figure 1a,,,olivia.morris15@imperial.ac.uk,
,22,,Mortality rate,mortality of brown trout embryos after hatching,,,0.17634855,,,,,,,,,,,Freshwater,,,,,,,,,,,,,,,,,,,,,,,,,,,"Espinaredo Hatchery, Asturias, Northern Spain",,24/01/1998,,"43°17'56.9""N ","5°22'09.5""W",,Salmo trutta,Brown trout,,whole,,,,,,,,,,Embryo before hatching,6,celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,4,"Ojanguren, A. F., & Braña, F. (2003). Thermal dependence of embryonic growth and development in brown trout. Journal of Fish Biology, 62(3), 580–590. ",https://doi.org/10.1046/j.1095-8649.2003.00049.x,,Figure 1a,,,olivia.morris15@imperial.ac.uk,
,22,,Mortality rate,mortality of brown trout embryos after hatching,,,0.15560167,,,,,,,,,,,Freshwater,,,,,,,,,,,,,,,,,,,,,,,,,,,"Espinaredo Hatchery, Asturias, Northern Spain",,24/01/1998,,"43°17'56.9""N ","5°22'09.5""W",,Salmo trutta,Brown trout,,whole,,,,,,,,,,Embryo before hatching,6,celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,4,"Ojanguren, A. F., & Braña, F. (2003). Thermal dependence of embryonic growth and development in brown trout. Journal of Fish Biology, 62(3), 580–590. ",https://doi.org/10.1046/j.1095-8649.2003.00049.x,,Figure 1a,,,olivia.morris15@imperial.ac.uk,
,22,,Mortality rate,mortality of brown trout embryos after hatching,,,0.7697095,,,,,,,,,,,Freshwater,,,,,,,,,,,,,,,,,,,,,,,,,,,"Espinaredo Hatchery, Asturias, Northern Spain",,24/01/1998,,"43°17'56.9""N ","5°22'09.5""W",,Salmo trutta,Brown trout,,whole,,,,,,,,,,Embryo after hatching,14,celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,4,"Ojanguren, A. F., & Braña, F. (2003). Thermal dependence of embryonic growth and development in brown trout. Journal of Fish Biology, 62(3), 580–590. ",https://doi.org/10.1046/j.1095-8649.2003.00049.x,,Figure 1a,,,olivia.morris15@imperial.ac.uk,
,22,,Mortality rate,mortality of brown trout embryos after hatching,,,0.7697095,,,,,,,,,,,Freshwater,,,,,,,,,,,,,,,,,,,,,,,,,,,"Espinaredo Hatchery, Asturias, Northern Spain",,24/01/1998,,"43°17'56.9""N ","5°22'09.5""W",,Salmo trutta,Brown trout,,whole,,,,,,,,,,Embryo after hatching,14,celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,4,"Ojanguren, A. F., & Braña, F. (2003). Thermal dependence of embryonic growth and development in brown trout. Journal of Fish Biology, 62(3), 580–590. ",https://doi.org/10.1046/j.1095-8649.2003.00049.x,,Figure 1a,,,olivia.morris15@imperial.ac.uk,
,22,,Mortality rate,mortality of brown trout embryos after hatching,,,0.76763487,,,,,,,,,,,Freshwater,,,,,,,,,,,,,,,,,,,,,,,,,,,"Espinaredo Hatchery, Asturias, Northern Spain",,24/01/1998,,"43°17'56.9""N ","5°22'09.5""W",,Salmo trutta,Brown trout,,whole,,,,,,,,,,Embryo after hatching,14,celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,4,"Ojanguren, A. F., & Braña, F. (2003). Thermal dependence of embryonic growth and development in brown trout. Journal of Fish Biology, 62(3), 580–590. ",https://doi.org/10.1046/j.1095-8649.2003.00049.x,,Figure 1a,,,olivia.morris15@imperial.ac.uk,
,22,,Mortality rate,mortality of brown trout embryos after hatching,,,0.7572614,,,,,,,,,,,Freshwater,,,,,,,,,,,,,,,,,,,,,,,,,,,"Espinaredo Hatchery, Asturias, Northern Spain",,24/01/1998,,"43°17'56.9""N ","5°22'09.5""W",,Salmo trutta,Brown trout,,whole,,,,,,,,,,Embryo after hatching,14,celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,4,"Ojanguren, A. F., & Braña, F. (2003). Thermal dependence of embryonic growth and development in brown trout. Journal of Fish Biology, 62(3), 580–590. ",https://doi.org/10.1046/j.1095-8649.2003.00049.x,,Figure 1a,,,olivia.morris15@imperial.ac.uk,
,22,,Mortality rate,mortality of brown trout embryos after hatching,,,0.74896264,,,,,,,,,,,Freshwater,,,,,,,,,,,,,,,,,,,,,,,,,,,"Espinaredo Hatchery, Asturias, Northern Spain",,24/01/1998,,"43°17'56.9""N ","5°22'09.5""W",,Salmo trutta,Brown trout,,whole,,,,,,,,,,Embryo after hatching,14,celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,4,"Ojanguren, A. F., & Braña, F. (2003). Thermal dependence of embryonic growth and development in brown trout. Journal of Fish Biology, 62(3), 580–590. ",https://doi.org/10.1046/j.1095-8649.2003.00049.x,,Figure 1a,,,olivia.morris15@imperial.ac.uk,
,22,,Mortality rate,mortality of brown trout embryos after hatching,,,0.7157676,,,,,,,,,,,Freshwater,,,,,,,,,,,,,,,,,,,,,,,,,,,"Espinaredo Hatchery, Asturias, Northern Spain",,24/01/1998,,"43°17'56.9""N ","5°22'09.5""W",,Salmo trutta,Brown trout,,whole,,,,,,,,,,Embryo after hatching,14,celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,4,"Ojanguren, A. F., & Braña, F. (2003). Thermal dependence of embryonic growth and development in brown trout. Journal of Fish Biology, 62(3), 580–590. ",https://doi.org/10.1046/j.1095-8649.2003.00049.x,,Figure 1a,,,olivia.morris15@imperial.ac.uk,
,22,,Mortality rate,mortality of brown trout embryos after hatching,,,0.70124483,,,,,,,,,,,Freshwater,,,,,,,,,,,,,,,,,,,,,,,,,,,"Espinaredo Hatchery, Asturias, Northern Spain",,24/01/1998,,"43°17'56.9""N ","5°22'09.5""W",,Salmo trutta,Brown trout,,whole,,,,,,,,,,Embryo after hatching,14,celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,4,"Ojanguren, A. F., & Braña, F. (2003). Thermal dependence of embryonic growth and development in brown trout. Journal of Fish Biology, 62(3), 580–590. ",https://doi.org/10.1046/j.1095-8649.2003.00049.x,,Figure 1a,,,olivia.morris15@imperial.ac.uk,
,22,,Mortality rate,mortality of brown trout embryos after hatching,,,0.6514523,,,,,,,,,,,Freshwater,,,,,,,,,,,,,,,,,,,,,,,,,,,"Espinaredo Hatchery, Asturias, Northern Spain",,24/01/1998,,"43°17'56.9""N ","5°22'09.5""W",,Salmo trutta,Brown trout,,whole,,,,,,,,,,Embryo after hatching,14,celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,4,"Ojanguren, A. F., & Braña, F. (2003). Thermal dependence of embryonic growth and development in brown trout. Journal of Fish Biology, 62(3), 580–590. ",https://doi.org/10.1046/j.1095-8649.2003.00049.x,,Figure 1a,,,olivia.morris15@imperial.ac.uk,
,22,,Mortality rate,mortality of brown trout embryos after hatching,,,0.6099585,,,,,,,,,,,Freshwater,,,,,,,,,,,,,,,,,,,,,,,,,,,"Espinaredo Hatchery, Asturias, Northern Spain",,24/01/1998,,"43°17'56.9""N ","5°22'09.5""W",,Salmo trutta,Brown trout,,whole,,,,,,,,,,Embryo before hatching,14,celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,4,"Ojanguren, A. F., & Braña, F. (2003). Thermal dependence of embryonic growth and development in brown trout. Journal of Fish Biology, 62(3), 580–590. ",https://doi.org/10.1046/j.1095-8649.2003.00049.x,,Figure 1a,,,olivia.morris15@imperial.ac.uk,
,22,,Mortality rate,mortality of brown trout embryos after hatching,,,0.58921164,,,,,,,,,,,Freshwater,,,,,,,,,,,,,,,,,,,,,,,,,,,"Espinaredo Hatchery, Asturias, Northern Spain",,24/01/1998,,"43°17'56.9""N ","5°22'09.5""W",,Salmo trutta,Brown trout,,whole,,,,,,,,,,Embryo before hatching,14,celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,4,"Ojanguren, A. F., & Braña, F. (2003). Thermal dependence of embryonic growth and development in brown trout. Journal of Fish Biology, 62(3), 580–590. ",https://doi.org/10.1046/j.1095-8649.2003.00049.x,,Figure 1a,,,olivia.morris15@imperial.ac.uk,
,22,,Mortality rate,mortality of brown trout embryos after hatching,,,0.5767635,,,,,,,,,,,Freshwater,,,,,,,,,,,,,,,,,,,,,,,,,,,"Espinaredo Hatchery, Asturias, Northern Spain",,24/01/1998,,"43°17'56.9""N ","5°22'09.5""W",,Salmo trutta,Brown trout,,whole,,,,,,,,,,Embryo before hatching,14,celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,4,"Ojanguren, A. F., & Braña, F. (2003). Thermal dependence of embryonic growth and development in brown trout. Journal of Fish Biology, 62(3), 580–590. ",https://doi.org/10.1046/j.1095-8649.2003.00049.x,,Figure 1a,,,olivia.morris15@imperial.ac.uk,
,22,,Mortality rate,mortality of brown trout embryos after hatching,,,0.5705394,,,,,,,,,,,Freshwater,,,,,,,,,,,,,,,,,,,,,,,,,,,"Espinaredo Hatchery, Asturias, Northern Spain",,24/01/1998,,"43°17'56.9""N ","5°22'09.5""W",,Salmo trutta,Brown trout,,whole,,,,,,,,,,Embryo before hatching,14,celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,4,"Ojanguren, A. F., & Braña, F. (2003). Thermal dependence of embryonic growth and development in brown trout. Journal of Fish Biology, 62(3), 580–590. ",https://doi.org/10.1046/j.1095-8649.2003.00049.x,,Figure 1a,,,olivia.morris15@imperial.ac.uk,
,22,,Mortality rate,mortality of brown trout embryos after hatching,,,0.5435685,,,,,,,,,,,Freshwater,,,,,,,,,,,,,,,,,,,,,,,,,,,"Espinaredo Hatchery, Asturias, Northern Spain",,24/01/1998,,"43°17'56.9""N ","5°22'09.5""W",,Salmo trutta,Brown trout,,whole,,,,,,,,,,Embryo before hatching,14,celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,4,"Ojanguren, A. F., & Braña, F. (2003). Thermal dependence of embryonic growth and development in brown trout. Journal of Fish Biology, 62(3), 580–590. ",https://doi.org/10.1046/j.1095-8649.2003.00049.x,,Figure 1a,,,olivia.morris15@imperial.ac.uk,
,22,,Mortality rate,mortality of brown trout embryos after hatching,,,0.5228216,,,,,,,,,,,Freshwater,,,,,,,,,,,,,,,,,,,,,,,,,,,"Espinaredo Hatchery, Asturias, Northern Spain",,24/01/1998,,"43°17'56.9""N ","5°22'09.5""W",,Salmo trutta,Brown trout,,whole,,,,,,,,,,Embryo before hatching,14,celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,4,"Ojanguren, A. F., & Braña, F. (2003). Thermal dependence of embryonic growth and development in brown trout. Journal of Fish Biology, 62(3), 580–590. ",https://doi.org/10.1046/j.1095-8649.2003.00049.x,,Figure 1a,,,olivia.morris15@imperial.ac.uk,
,22,,Mortality rate,mortality of brown trout embryos after hatching,,,0.46887967,,,,,,,,,,,Freshwater,,,,,,,,,,,,,,,,,,,,,,,,,,,"Espinaredo Hatchery, Asturias, Northern Spain",,24/01/1998,,"43°17'56.9""N ","5°22'09.5""W",,Salmo trutta,Brown trout,,whole,,,,,,,,,,Embryo before hatching,14,celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,4,"Ojanguren, A. F., & Braña, F. (2003). Thermal dependence of embryonic growth and development in brown trout. Journal of Fish Biology, 62(3), 580–590. ",https://doi.org/10.1046/j.1095-8649.2003.00049.x,,Figure 1a,,,olivia.morris15@imperial.ac.uk,
,22,,Mortality rate,mortality of brown trout embryos after hatching,,,0.44813278,,,,,,,,,,,Freshwater,,,,,,,,,,,,,,,,,,,,,,,,,,,"Espinaredo Hatchery, Asturias, Northern Spain",,24/01/1998,,"43°17'56.9""N ","5°22'09.5""W",,Salmo trutta,Brown trout,,whole,,,,,,,,,,Embryo before hatching,14,celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,4,"Ojanguren, A. F., & Braña, F. (2003). Thermal dependence of embryonic growth and development in brown trout. Journal of Fish Biology, 62(3), 580–590. ",https://doi.org/10.1046/j.1095-8649.2003.00049.x,,Figure 1a,,,olivia.morris15@imperial.ac.uk,
